"adr","adults","new_column"
82.42,2,41.21
138.13,1,138.13
95.98,2,47.99
204.53,1,204.53
99,2,49.5
230,2,115
98,2,49
98,2,49
98,2,49
98,2,49
117,2,58.5
98,2,49
99,2,49.5
98,2,49
98,1,98
98,2,49
98,2,49
98,2,49
99,2,49.5
99,2,49.5
99,2,49.5
98,1,98
99,2,49.5
98,2,49
98,2,49
98,2,49
98,2,49
99,2,49.5
120,2,60
98,2,49
98,2,49
125.1,3,41.7
163.8,2,81.9
117,2,58.5
127.8,3,42.6
230,2,115
230,2,115
162,2,81
224,2,112
163.8,3,54.6
126,2,63
99,2,49.5
99,2,49.5
102.6,2,51.3
99,2,49.5
108,2,54
150,2,75
117,2,58.5
140,2,70
130.5,2,65.25
68,2,34
130.5,2,65.25
101.75,2,50.875
162,3,54
85,1,85
12,2,6
100,2,50
100,2,50
6,1,6
100,2,50
100,2,50
100,2,50
6,1,6
100,2,50
100,2,50
175,1,175
100,2,50
99,2,49.5
100,2,50
100,2,50
171,3,57
100,2,50
100,2,50
100,2,50
230,2,115
100,2,50
100,2,50
130.67,2,65.335
99,2,49.5
99,2,49.5
120,2,60
105,2,52.5
105,2,52.5
105,2,52.5
99,2,49.5
105,2,52.5
99,2,49.5
105,2,52.5
96.25,2,48.125
105,2,52.5
105,2,52.5
105,2,52.5
103.5,1,103.5
117,2,58.5
105,2,52.5
105,2,52.5
117,2,58.5
120,2,60
105,2,52.5
105,2,52.5
127.8,1,127.8
105,2,52.5
105,2,52.5
126,1,126
105,2,52.5
105,2,52.5
126,1,126
105,2,52.5
117,2,58.5
105,2,52.5
105,2,52.5
105,2,52.5
140,2,70
160.2,2,80.1
117,2,58.5
277,2,138.5
135,1,135
193.5,3,64.5
117.82,2,58.91
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
149.4,3,49.8
90,2,45
90,2,45
90,2,45
90,2,45
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
90,2,45
117,2,58.5
95,2,47.5
95,2,47.5
95,2,47.5
162,3,54
162,3,54
189,2,94.5
230,2,115
224,2,112
189,2,94.5
140,2,70
135,2,67.5
117,2,58.5
99,2,49.5
175,2,87.5
135,2,67.5
168,2,84
169.2,2,84.6
99,2,49.5
80.1,1,80.1
194.06,3,64.6866666666667
0,1,0
114,1,114
157.5,1,157.5
117,2,58.5
121.5,3,40.5
110,2,55
100,1,100
110,2,55
110,2,55
110,2,55
174,2,87
110,2,55
110,2,55
110,2,55
110,2,55
95,1,95
174,2,87
108,1,108
110,2,55
99,2,49.5
121.5,3,40.5
120,2,60
110,2,55
110,2,55
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
80,1,80
99,2,49.5
90,2,45
90,2,45
6,1,6
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
110,2,55
93.5,2,46.75
93.5,2,46.75
126,2,63
85,1,85
93.5,2,46.75
93.5,2,46.75
93.5,2,46.75
108,2,54
85,1,85
85,1,85
93.5,2,46.75
93.5,2,46.75
85,1,85
85,1,85
93.5,2,46.75
162,3,54
93.5,2,46.75
85,1,85
85,1,85
85,1,85
128,2,64
126,2,63
135,2,67.5
220,3,73.3333333333333
134.25,2,67.125
214,3,71.3333333333333
174,2,87
165.1,3,55.0333333333333
95,2,47.5
95,2,47.5
85,1,85
85,1,85
85,1,85
135,1,135
135,1,135
135,1,135
135,1,135
135,1,135
135,1,135
135,1,135
85,1,85
85,1,85
85,1,85
130,1,130
109.8,2,54.9
240.3,2,120.15
130,1,130
135,1,135
135,1,135
135,1,135
85,1,85
95,2,47.5
95,2,47.5
95,2,47.5
85,1,85
85,1,85
85,1,85
85,1,85
135,1,135
135,1,135
126,2,63
127.8,2,63.9
95,2,47.5
95,2,47.5
109.8,2,54.9
181.8,2,90.9
85,1,85
95,2,47.5
101.25,2,50.625
85,1,85
85,1,85
85,1,85
85,1,85
135,1,135
135,1,135
135,1,135
117,2,58.5
85,1,85
85,1,85
135,1,135
135,1,135
135,1,135
135,1,135
135,1,135
95,2,47.5
95,2,47.5
135,1,135
135,1,135
85,1,85
85,1,85
95,2,47.5
95,2,47.5
127.8,2,63.9
95,2,47.5
121.33,2,60.665
101.25,0,Inf
85,1,85
85,1,85
85,1,85
135,1,135
135,1,135
135,1,135
220,3,73.3333333333333
171,3,57
85,1,85
85,1,85
135,1,135
117,2,58.5
117,2,58.5
135,1,135
135,1,135
135,1,135
85,1,85
95,2,47.5
85,1,85
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
127.8,2,63.9
135,1,135
85,1,85
85,1,85
85,1,85
85,1,85
85,1,85
85,1,85
85,1,85
135,1,135
135,1,135
135,1,135
135,1,135
85,1,85
95,2,47.5
95,2,47.5
85,1,85
85,1,85
85,1,85
85,1,85
85,1,85
135,1,135
126,2,63
117,2,58.5
88.4,2,44.2
88.4,2,44.2
88.4,2,44.2
88.4,2,44.2
120,2,60
126,2,63
126,2,63
117,1,117
117,2,58.5
162,3,54
209.84,3,69.9466666666667
126,2,63
135,2,67.5
117,2,58.5
117,2,58.5
115,2,57.5
109.8,1,109.8
117,2,58.5
117,2,58.5
99,2,49.5
140,2,70
117,2,58.5
119.68,2,59.84
99,2,49.5
126,2,63
133.2,2,66.6
120,2,60
135,2,67.5
117,2,58.5
171,3,57
108,2,54
110.68,0,Inf
109.8,2,54.9
120,2,60
180,3,60
127.8,2,63.9
99,2,49.5
103.05,2,51.525
103.05,0,Inf
126,2,63
136.29,2,68.145
99,2,49.5
118.29,2,59.145
115,2,57.5
162,2,81
99,2,49.5
99,2,49.5
99,2,49.5
133,2,66.5
99,2,49.5
99,2,49.5
168,2,84
126,2,63
109.8,1,109.8
162,3,54
0,2,0
166.5,2,83.25
145.8,3,48.6
166.5,3,55.5
117,2,58.5
99,2,49.5
126,2,63
109.8,1,109.8
126,2,63
126,2,63
128,2,64
99,2,49.5
99,2,49.5
117,2,58.5
144,1,144
117,2,58.5
117,2,58.5
166.5,3,55.5
117,2,58.5
117,2,58.5
117,2,58.5
108,1,108
117,2,58.5
117,2,58.5
130.5,2,65.25
157.25,3,52.4166666666667
99,2,49.5
157.25,3,52.4166666666667
220.5,3,73.5
103.05,2,51.525
168,2,84
117,2,58.5
103.05,2,51.525
99.07,2,49.535
159.68,3,53.2266666666667
191.57,2,95.785
169.07,2,84.535
191.57,3,63.8566666666667
159.68,3,53.2266666666667
147.87,2,73.935
189,2,94.5
136.13,2,68.065
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
80,2,40
80,2,40
130,1,130
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
80,2,40
100,2,50
80,2,40
100,2,50
100,2,50
108,2,54
140,2,70
117,2,58.5
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
99,1,99
80,2,40
100,2,50
100,2,50
80,2,40
108,2,54
100,2,50
99,2,49.5
109.8,1,109.8
80,2,40
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
149,2,74.5
100,2,50
100,2,50
100,2,50
117,2,58.5
220,3,73.3333333333333
99,2,49.5
99,2,49.5
166,3,55.3333333333333
188,2,94
229,2,114.5
122.4,2,61.2
122.4,2,61.2
117,2,58.5
99,2,49.5
120,2,60
144,2,72
162,3,54
99,2,49.5
189,3,63
117,2,58.5
164.7,2,82.35
118.8,2,59.4
136.8,2,68.4
100.8,2,50.4
117,1,117
100.8,2,50.4
121.1,2,60.55
100.8,2,50.4
12,2,6
136.8,2,68.4
126,2,63
136.8,2,68.4
126,2,63
120,2,60
160.08,3,53.36
159.43,2,79.715
159.43,2,79.715
170.36,2,85.18
0,0,NA
0,0,NA
0,0,NA
0,0,NA
177.75,2,88.875
177.75,2,88.875
120,1,120
120,2,60
140,2,70
115,1,115
140,2,70
95,1,95
115,2,57.5
115,2,57.5
116,2,58
99,2,49.5
119,2,59.5
153,3,51
121.33,2,60.665
116,2,58
140,2,70
216,2,108
159.38,3,53.1266666666667
126,2,63
126,2,63
101.25,2,50.625
137.25,2,68.625
108,2,54
164.25,3,54.75
108,2,54
109.8,1,109.8
101.25,2,50.625
167.1,2,83.55
206.1,2,103.05
101.25,2,50.625
126,2,63
119.25,2,59.625
108,2,54
126.75,1,126.75
119.25,2,59.625
126,2,63
102.6,2,51.3
123.3,2,61.65
102.6,2,51.3
100.44,1,100.44
106.5,2,53.25
89.1,2,44.55
130.5,2,65.25
95,1,95
135,2,67.5
108,2,54
140,2,70
102,2,51
144,2,72
102,2,51
228,3,76
133.2,2,66.6
120,2,60
100.8,2,50.4
102,2,51
117,2,58.5
135,2,67.5
193.5,2,96.75
123.3,2,61.65
103.5,2,51.75
166.5,3,55.5
165.75,3,55.25
155.06,2,77.53
150.86,2,75.43
99,2,49.5
126,2,63
120,2,60
123,2,61.5
172.5,3,57.5
105,1,105
105,2,52.5
141,2,70.5
105,2,52.5
99,2,49.5
159,2,79.5
105,2,52.5
172.5,3,57.5
195,2,97.5
128.25,2,64.125
173.25,3,57.75
173.25,3,57.75
206.1,2,103.05
101.25,0,Inf
200.25,3,66.75
173.25,3,57.75
141.3,2,70.65
156,2,78
99,2,49.5
167.88,3,55.96
101.25,2,50.625
99,2,49.5
156,2,78
109.8,2,54.9
109.8,2,54.9
173.25,3,57.75
99,2,49.5
109.8,2,54.9
126,2,63
117,2,58.5
160.2,2,80.1
108,2,54
108,2,54
180,2,90
150,2,75
108,2,54
175.5,3,58.5
157.95,3,52.65
180,2,90
184,2,92
108,2,54
180,1,180
210,2,105
254,2,127
144.8,3,48.2666666666667
144.8,3,48.2666666666667
99,2,49.5
144.8,3,48.2666666666667
160,2,80
174,2,87
126,2,63
99,2,49.5
138.33,2,69.165
126,2,63
126,2,63
109.8,2,54.9
138.33,2,69.165
181.5,2,90.75
138.33,2,69.165
117,2,58.5
204,3,68
144.8,3,48.2666666666667
109.8,2,54.9
160,2,80
126,2,63
80.1,2,40.05
210,2,105
126,2,63
156.67,2,78.335
224,2,112
130,2,65
130,2,65
142.2,3,47.4
142.2,3,47.4
157.5,2,78.75
202.5,2,101.25
130,2,65
130,2,65
173.25,3,57.75
132.5,2,66.25
173.25,3,57.75
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
137.25,2,68.625
130,2,65
166.5,3,55.5
123.75,2,61.875
173.25,3,57.75
202.5,3,67.5
101.7,2,50.85
130,2,65
130,2,65
99,2,49.5
137.25,2,68.625
112.5,2,56.25
130,2,65
130,2,65
123.12,2,61.56
116.1,3,38.7
129.6,2,64.8
89.1,2,44.55
102.6,2,51.3
196.2,3,65.4
108,2,54
144,2,72
144,2,72
114,2,57
150,2,75
99,2,49.5
130.5,2,65.25
220,3,73.3333333333333
150,2,75
160,2,80
160,2,80
180,3,60
150,2,75
180,3,60
180,3,60
210,2,105
181.5,2,90.75
90.09,2,45.045
90,2,45
90,2,45
105,2,52.5
141,2,70.5
99,2,49.5
145.5,2,72.75
90,2,45
109.8,2,54.9
145.5,2,72.75
145.5,2,72.75
105,2,52.5
142.2,3,47.4
138.33,2,69.165
90,2,45
99,2,49.5
172.5,3,57.5
105,2,52.5
90,2,45
90,2,45
99,2,49.5
99,2,49.5
90,2,45
136.5,2,68.25
136.5,2,68.25
177,3,59
145.5,3,48.5
99,2,49.5
90,2,45
141,2,70.5
103.5,2,51.75
166.5,2,83.25
135,2,67.5
90,2,45
175.5,3,58.5
103.5,2,51.75
110,2,55
90,2,45
90,2,45
155.7,2,77.85
90,2,45
189,2,94.5
139.5,2,69.75
90,2,45
103.5,2,51.75
214,3,71.3333333333333
133.07,2,66.535
118.8,1,118.8
118.8,1,118.8
126,2,63
230,2,115
126,2,63
140,2,70
139.5,2,69.75
220,3,73.3333333333333
148.5,2,74.25
130.5,2,65.25
99,2,49.5
103.5,2,51.75
155,2,77.5
135,2,67.5
171,3,57
130.5,2,65.25
89,2,44.5
99,2,49.5
99,2,49.5
171,3,57
177,3,59
132,2,66
267,2,133.5
177,3,59
146.67,2,73.335
258,2,129
151.2,2,75.6
114,2,57
186,3,62
145.5,2,72.75
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
139.5,2,69.75
110,2,55
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
231,3,77
181.5,3,60.5
114,2,57
177,3,59
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
144,2,72
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
110,2,55
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
200.7,3,66.9
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
190,3,63.3333333333333
95,2,47.5
95,2,47.5
95,2,47.5
101.24,2,50.62
111.6,2,55.8
109.8,2,54.9
151,2,75.5
111.6,2,55.8
140,2,70
105,2,52.5
95,1,95
105,2,52.5
88.2,2,44.1
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
95,1,95
105,2,52.5
111,2,55.5
105,2,52.5
105,2,52.5
105,2,52.5
108,2,54
126,2,63
108,2,54
126,2,63
108,2,54
120,2,60
114,2,57
207,2,103.5
120,2,60
108,2,54
99,2,49.5
100,2,50
108,2,54
100,2,50
100,2,50
100,2,50
126,2,63
100,2,50
100,2,50
100,2,50
100,2,50
126,2,63
100,2,50
100,2,50
100,2,50
97.2,2,48.6
100,2,50
100,2,50
126,2,63
171,3,57
126,2,63
100,2,50
100,2,50
100,2,50
100,2,50
121.67,2,60.835
100,2,50
100,2,50
115,2,57.5
100,2,50
99,2,49.5
126,2,63
117,1,117
126,2,63
171,3,57
162,2,81
146.25,2,73.125
126,2,63
174,2,87
135,2,67.5
109.8,2,54.9
108,1,108
115,1,115
168,2,84
183,2,91.5
174,2,87
133.2,2,66.6
89,2,44.5
282,2,141
129,1,129
110,2,55
108,2,54
255,2,127.5
144,2,72
112,2,56
126,2,63
76.24,2,38.12
117,2,58.5
117,2,58.5
134.5,2,67.25
172.8,3,57.6
171,3,57
130.5,2,65.25
99,2,49.5
117,2,58.5
130.5,2,65.25
117.45,2,58.725
126,2,63
171,3,57
136.8,1,136.8
135,2,67.5
171,3,57
130.5,2,65.25
135,2,67.5
115,2,57.5
198,3,66
166.5,3,55.5
130.5,2,65.25
130.5,2,65.25
145,2,72.5
185,2,92.5
162,3,54
130.5,1,130.5
90,2,45
90,2,45
90,2,45
115,2,57.5
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
95,1,95
90,2,45
108,2,54
239,2,119.5
126,2,63
214,3,71.3333333333333
149.4,3,49.8
132.33,1,132.33
126,2,63
162,2,81
171,3,57
215,3,71.6666666666667
132.33,1,132.33
214,3,71.3333333333333
109.8,2,54.9
99,2,49.5
115,2,57.5
135,2,67.5
80,2,40
136.8,2,68.4
126,2,63
126,2,63
135,2,67.5
165.75,3,55.25
175,2,87.5
144,2,72
117,2,58.5
189,2,94.5
135,2,67.5
133.5,2,66.75
150,2,75
150,2,75
115,2,57.5
133.2,2,66.6
109.8,2,54.9
100,2,50
100,2,50
90,1,90
100,2,50
99,2,49.5
90,1,90
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
150,2,75
150,2,75
110,2,55
109.8,2,54.9
108,2,54
109.8,2,54.9
99,2,49.5
115,2,57.5
126,2,63
139.5,1,139.5
126,2,63
115,2,57.5
126,2,63
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
126,2,63
104.4,1,104.4
85,2,42.5
85,2,42.5
99,2,49.5
85,2,42.5
85,2,42.5
85,2,42.5
136.8,2,68.4
135,2,67.5
166.5,3,55.5
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
136.8,2,68.4
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
85,2,42.5
117,2,58.5
85,2,42.5
99,2,49.5
139.5,1,139.5
99,2,49.5
85,2,42.5
85,2,42.5
85,2,42.5
135,2,67.5
198,2,99
139.5,2,69.75
135,2,67.5
109.8,2,54.9
229,2,114.5
166,3,55.3333333333333
93.5,2,46.75
93.5,2,46.75
108,2,54
103.05,0,Inf
109.8,2,54.9
99,2,49.5
103.05,2,51.525
144,2,72
95,2,47.5
95,2,47.5
99,2,49.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
133.2,2,66.6
99,2,49.5
136.8,2,68.4
95,2,47.5
95,2,47.5
95,2,47.5
117,2,58.5
117,2,58.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
95,2,47.5
99,2,49.5
95,2,47.5
225,2,112.5
95,2,47.5
99,2,49.5
99,2,49.5
95,2,47.5
95,2,47.5
90,2,45
126,2,63
126,2,63
90,2,45
90,2,45
90,2,45
144,2,72
126,2,63
171,3,57
109.8,2,54.9
90,2,45
90,2,45
169.2,2,84.6
126,2,63
90,2,45
135,2,67.5
90,2,45
172.8,3,57.6
109.8,2,54.9
95,2,47.5
95,2,47.5
108,2,54
90,2,45
90,2,45
99,2,49.5
172.8,3,57.6
135,2,67.5
122.4,2,61.2
90,2,45
99,2,49.5
109.8,2,54.9
90,2,45
90,2,45
108,2,54
90,2,45
126,2,63
162,1,162
126,2,63
90,2,45
90,2,45
90,2,45
126,2,63
90,2,45
123.3,2,61.65
135,1,135
121.5,2,60.75
90,2,45
126,2,63
90,2,45
172.8,3,57.6
99,2,49.5
198,2,99
117,2,58.5
117,2,58.5
117,2,58.5
126,2,63
117,2,58.5
198,2,99
126,2,63
171,3,57
85,2,42.5
117,2,58.5
117,2,58.5
189,2,94.5
130.5,2,65.25
117,2,58.5
123.3,2,61.65
117,2,58.5
147.86,2,73.93
135.51,2,67.755
196.2,3,65.4
99,2,49.5
109.8,2,54.9
125.1,2,62.55
141.3,3,47.1
125.1,2,62.55
108,2,54
99,2,49.5
141.3,3,47.1
180.9,2,90.45
90,2,45
90,2,45
104.4,1,104.4
90,2,45
80,1,80
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
109.8,1,109.8
104.4,1,104.4
196.2,3,65.4
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
144,2,72
90,2,45
90,2,45
175.5,3,58.5
175.5,3,58.5
90,2,45
90,2,45
113.4,2,56.7
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
109.8,1,109.8
90,2,45
90,2,45
95,1,95
105,2,52.5
113.4,2,56.7
113.4,2,56.7
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
95,1,95
105,2,52.5
113.4,2,56.7
95,1,95
105,2,52.5
105,2,52.5
230,2,115
145.8,3,48.6
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
135,2,67.5
105,2,52.5
113.4,2,56.7
113.4,2,56.7
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
105,2,52.5
95,1,95
230,2,115
105,2,52.5
105,2,52.5
105,2,52.5
139.5,2,69.75
126,2,63
171,3,57
166.5,3,55.5
198,3,66
102.6,1,102.6
102.6,1,102.6
102.6,2,51.3
102.6,2,51.3
102.6,1,102.6
102.6,1,102.6
90,2,45
90,2,45
90,2,45
90,2,45
166.5,3,55.5
115,2,57.5
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
117,2,58.5
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
115,2,57.5
90,2,45
90,2,45
171,3,57
117,2,58.5
224,2,112
108,2,54
117,2,58.5
108,2,54
75,2,37.5
145,2,72.5
108,2,54
117,2,58.5
75,2,37.5
99,2,49.5
162,2,81
224,2,112
162,2,81
117,1,117
123.84,2,61.92
166.5,3,55.5
164.7,2,82.35
130.5,2,65.25
164.7,2,82.35
171,3,57
171,3,57
126,2,63
126,2,63
142.2,3,47.4
99,2,49.5
97.02,2,48.51
224,2,112
99,2,49.5
110,1,110
105.75,2,52.875
105.75,2,52.875
123.75,2,61.875
105.75,2,52.875
123.75,2,61.875
100,2,50
123.75,2,61.875
224,2,112
123.75,2,61.875
100,2,50
123.75,2,61.875
195.75,2,97.875
105.75,2,52.875
123.75,2,61.875
108.75,2,54.375
162.35,3,54.1166666666667
171,3,57
162.35,3,54.1166666666667
121.5,2,60.75
121.5,2,60.75
90,2,45
90,2,45
90,2,45
90,2,45
99,2,49.5
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
121.5,2,60.75
89.1,2,44.55
210,2,105
102,2,51
90.09,2,45.045
117,1,117
117,1,117
130.5,2,65.25
135,2,67.5
99,2,49.5
171,3,57
175,2,87.5
157.5,1,157.5
230,2,115
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
140,2,70
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
140,2,70
140,2,70
100,2,50
120,2,60
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
140,2,70
140,2,70
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
140,2,70
140,2,70
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
130.5,2,65.25
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
130,2,65
171,2,85.5
130,2,65
130,2,65
130,2,65
130,2,65
140,2,70
140,2,70
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
130.5,2,65.25
198,3,66
140,2,70
140,2,70
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
140,2,70
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
140,2,70
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
135,2,67.5
140,2,70
140,2,70
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
140,2,70
140,2,70
140,2,70
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
100,2,50
130,2,65
130,2,65
140,2,70
140,2,70
100,2,50
100,2,50
130.5,2,65.25
126.9,2,63.45
101.25,2,50.625
136.8,2,68.4
158.95,2,79.475
158.95,2,79.475
100.8,2,50.4
190.8,2,95.4
136.8,2,68.4
136.8,2,68.4
100.8,3,33.6
100.8,3,33.6
100.8,3,33.6
136.8,2,68.4
100.8,3,33.6
158.95,2,79.475
100.8,2,50.4
100.8,2,50.4
158.95,2,79.475
190.8,2,95.4
136.8,2,68.4
100.8,2,50.4
100.8,2,50.4
100.8,2,50.4
100.5,2,50.25
120.86,2,60.43
109.8,2,54.9
166.5,2,83.25
84,1,84
174,1,174
95,1,95
174,1,174
99,2,49.5
108,2,54
117,2,58.5
91.2,2,45.6
84.55,2,42.275
114,2,57
114,2,57
260,2,130
104.4,2,52.2
153,2,76.5
109.8,2,54.9
115,2,57.5
115,2,57.5
126,1,126
99,2,49.5
153,2,76.5
130.5,2,65.25
126,1,126
117,2,58.5
104.4,2,52.2
109.8,2,54.9
104.4,1,104.4
115,2,57.5
109.8,2,54.9
104.4,1,104.4
115,2,57.5
104.4,1,104.4
99,2,49.5
115,2,57.5
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
130.5,2,65.25
120,2,60
120,2,60
120,2,60
151.5,3,50.5
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
120,2,60
100.8,2,50.4
99,2,49.5
118.8,2,59.4
103.05,0,Inf
120,2,60
120,2,60
103.05,2,51.525
126.65,2,63.325
149.4,3,49.8
117,2,58.5
144,2,72
108,2,54
117,1,117
117,1,117
126,2,63
126,2,63
215,3,71.6666666666667
290.01,2,145.005
117,2,58.5
115,2,57.5
175,2,87.5
130.5,2,65.25
99,1,99
130.5,2,65.25
130.5,2,65.25
99,2,49.5
130.5,2,65.25
169.5,2,84.75
130.5,2,65.25
130.5,2,65.25
225,2,112.5
24.87,2,12.435
99,2,49.5
115,2,57.5
109.8,2,54.9
144,2,72
117,2,58.5
130.5,2,65.25
130.5,2,65.25
130.5,2,65.25
117,2,58.5
135.33,2,67.665
99,2,49.5
115,2,57.5
130.5,2,65.25
130.5,2,65.25
130.5,2,65.25
99,2,49.5
144,2,72
126,2,63
166.5,3,55.5
130.5,1,130.5
130.5,2,65.25
130.5,2,65.25
115,2,57.5
144,2,72
115,2,57.5
130.5,2,65.25
115,2,57.5
166.5,2,83.25
104.4,1,104.4
130.5,2,65.25
130.5,2,65.25
115,2,57.5
109.8,2,54.9
144,2,72
130.5,2,65.25
225,2,112.5
130.5,2,65.25
130.5,2,65.25
115,2,57.5
115,2,57.5
260,2,130
109.8,2,54.9
130,2,65
130,2,65
78.35,2,39.175
104.4,1,104.4
130,2,65
130,2,65
130,2,65
130,2,65
191.25,2,95.625
128.5,2,64.25
99,2,49.5
130,2,65
130,2,65
130,2,65
112.05,2,56.025
130,2,65
130,2,65
137.25,1,137.25
130,2,65
290,3,96.6666666666667
190,1,190
130.5,2,65.25
99,2,49.5
153,1,153
180,2,90
190,2,95
115,2,57.5
225,2,112.5
160,2,80
130.5,2,65.25
215,3,71.6666666666667
215,3,71.6666666666667
115,1,115
103.5,2,51.75
99,2,49.5
115,2,57.5
109.8,2,54.9
115,2,57.5
115,2,57.5
115,2,57.5
99,2,49.5
115,2,57.5
99,2,49.5
115,2,57.5
103.5,2,51.75
117,2,58.5
115,1,115
115,2,57.5
99,2,49.5
140.3,2,70.15
130.5,2,65.25
150,2,75
115,2,57.5
115,2,57.5
115,2,57.5
189,3,63
115,2,57.5
115,2,57.5
99,2,49.5
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
117,2,58.5
90,2,45
90,2,45
99,2,49.5
90,2,45
90,2,45
129.67,1,129.67
90,2,45
90,2,45
99,2,49.5
90,2,45
99,2,49.5
90,2,45
90,2,45
90,2,45
99,2,49.5
90,2,45
